StartDate,dataHour,green_energy_HU,green_energy_IT,green_energy_PO,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_SE,green_energy_NE,load_HU,load_IT,load_PO,load_SP,load_UK,load_DE,load_DK,load_SE,load_NE
2022-03-28,20,1093,2890,4586,9101,8,70000,3504,12205,1602,20836,29395,18967,25907,1967,225076,3553,15672,48484
2022-03-28,21,1053,3033,4013,7637,2,66514,3279,12499,1537,20091,26747,17825,24201,1710,209542,3355,15272,45239
2022-03-28,22,1087,3209,3466,7095,5,62088,3164,12291,918,19114,25340,17221,22686,1490,196916,3271,15135,42520
2022-03-28,23,1061,3505,3221,6872,12,63059,3096,12218,1081,18167,24561,17037,21743,1351,189884,3230,15174,40730
2022-03-29,00,961,3761,3089,6641,9,64181,2831,12290,1074,17424,24480,17165,21310,1302,187917,3247,15464,40317
2022-03-29,01,948,3919,2861,6378,6,64034,2646,12411,734,17324,24779,17490,21257,1303,189944,3353,15585,40036
2022-03-29,02,899,3495,2483,5387,3,61032,2519,12370,1062,17948,26606,18291,21805,1274,197397,3625,16179,40293
2022-03-29,03,859,3519,2277,6119,2,57147,2349,12578,844,19634,31475,20362,24359,1284,213573,4213,17855,42422
2022-03-29,04,1014,5125,2315,7176,2,61479,2314,12720,1070,22033,36008,22070,28098,1398,243203,4684,19096,47633
2022-03-29,05,2092,8092,2786,8361,21,74697,2350,12731,1299,22323,39814,22962,29971,1671,257801,4847,19580,53248
2022-03-29,06,3796,10003,3321,9395,63,86101,2641,13037,1632,21422,40742,23092,30749,2070,265580,4786,19495,55654
2022-03-29,07,5221,11150,3405,9970,206,97778,3015,12665,1669,20442,39792,22851,30974,2270,269326,4825,19002,54911
2022-03-29,08,6353,12712,3719,10271,277,113688,3269,12434,1991,19647,39417,22892,30980,2288,274248,4718,18816,52255
2022-03-29,09,6928,13338,3905,10735,363,130959,3514,12222,2232,19289,37651,22938,30940,2231,276701,4600,18173,47492
2022-03-29,10,7078,13346,4047,10692,324,146667,3792,11752,2218,19197,37073,22805,30893,2159,273587,4595,17866,43067
2022-03-29,11,6908,13108,4164,9922,295,151399,4032,11699,2494,19062,37671,22784,30293,2126,270452,4483,17471,40043
2022-03-29,12,6016,12038,4162,9656,173,145438,3985,11691,2551,19590,37494,22902,29524,2039,265732,4286,17378,38191
2022-03-29,13,4570,9797,3505,9259,209,131584,3445,11835,2528,20371,37109,22746,28857,2059,261831,4264,17411,39512
2022-03-29,14,3023,7372,2630,9943,197,110098,2973,11804,2561,21156,36145,22733,28451,2140,254331,4554,17861,43677
2022-03-29,15,1742,6224,1961,9168,208,88458,2273,12108,2533,21649,36149,22655,27965,2299,256065,4541,18362,49511
2022-03-29,16,967,6137,1985,8845,178,75143,1757,12443,2786,22629,38582,23592,28425,2364,255459,4381,19319,51884
2022-03-29,17,840,6545,2051,9555,232,71110,1752,12550,2760,23912,39162,23770,30464,2221,256391,4367,19244,53816
2022-03-29,18,877,5612,1565,10685,172,63683,1699,12489,3174,23223,36332,22160,31617,2164,251835,4180,18117,54433
2022-03-29,19,906,5059,1464,9238,114,54790,1732,12422,3887,21720,33088,20708,28997,2164,237596,3918,17667,51928
2022-03-29,20,1011,5286,1478,7073,149,51987,1399,12483,4470,20766,29945,19510,26230,1972,223129,3697,17342,48621
2022-03-29,21,1166,5503,1433,7013,183,47241,1240,12279,5148,20012,27109,18386,24676,1699,206240,3534,16702,45864
2022-03-29,22,1071,5452,1432,6137,198,46701,1096,12280,4467,19014,25574,17764,23136,1470,193947,3391,16315,43513
2022-03-29,23,942,5293,1291,6180,315,45276,1057,12273,3503,18028,24870,17396,22192,1344,187284,3313,16433,41793
2022-03-30,00,882,5132,1247,6583,395,44543,1097,12270,2953,17450,24635,17397,21651,1272,183774,3379,16635,40742
2022-03-30,01,838,5304,1228,7156,343,43469,1221,12366,3010,17294,24999,17735,21410,1269,186739,3458,17005,40437
2022-03-30,02,851,4893,1375,7867,422,43210,1272,12626,2814,17896,26562,18493,22021,1245,195153,3726,17784,40749
2022-03-30,03,828,5793,1513,9119,479,39525,1345,12847,3217,19536,31351,20624,24623,1245,212793,4290,19331,42531
2022-03-30,04,987,6639,1902,11131,636,44409,1483,13025,3635,21954,36092,22291,28459,1340,241177,4690,20254,47359
2022-03-30,05,1761,8440,2641,12445,748,57950,1714,12810,3698,22441,40301,22803,30287,1630,257759,4859,20537,52533
2022-03-30,06,2955,10877,3585,13755,840,66843,2157,12874,4123,21792,42301,22500,31013,2064,267577,4824,20792,53045
2022-03-30,07,3726,11033,4319,14873,1000,74863,2692,12636,3923,21271,42501,21981,31298,2242,271764,4960,20012,50017
2022-03-30,08,3988,11165,4801,15542,1232,81042,3135,12337,3646,21146,42377,22417,31238,2294,274432,4934,19218,45933
2022-03-30,09,4109,11289,4857,16588,1326,86018,3431,12076,2515,21355,40804,22578,31446,2283,276508,4839,18398,42530
2022-03-30,10,4073,11243,4846,16929,1450,85663,3594,12038,2094,21523,40369,22717,31201,2269,273496,4837,18023,40767
2022-03-30,11,3634,10776,4623,17290,1520,85417,3447,12106,1916,21322,40732,22998,30493,2234,268474,4755,17989,39963
2022-03-30,12,3035,10240,4041,18101,1710,83897,3420,12063,1810,21811,40485,22933,29725,1061,263312,4643,18044,40490
2022-03-30,13,2491,9934,3413,19147,2032,76774,3170,11917,1852,22271,39893,22914,29427,1029,259718,4689,18093,42862
2022-03-30,14,1898,9795,3216,19295,1972,72782,2987,11756,2100,22703,39258,22874,29136,1023,257760,4881,18289,47137
2022-03-30,15,1540,7954,3141,18148,1692,66760,2781,11866,2368,22698,38408,22775,28600,0,259925,4796,18373,52129
2022-03-30,16,1506,8594,3014,17630,1208,68103,2657,12047,3162,23202,40154,23504,28952,1107,262190,4643,19213,53010
2022-03-30,17,1674,8468,3334,15624,1006,70198,3000,12009,3769,23966,39344,23622,30474,2158,264272,4607,19499,54353
2022-03-30,18,1621,6849,3327,17125,1184,68282,3004,11785,4782,23199,36321,22274,31359,2117,257469,4378,18774,55202
2022-03-30,19,1637,6588,3154,15262,1324,68375,3022,11555,4867,21725,32761,20681,28935,2176,244418,4118,17921,52455
2022-03-30,20,1543,6931,2990,13716,1190,68465,2900,11509,7084,20785,29950,19496,26229,1968,230074,3882,17309,49238
2022-03-30,21,1416,7593,2846,13260,1016,70984,2814,11234,9490,20013,27174,18474,24517,1679,212587,3687,17168,46443
2022-03-30,22,1276,8346,2803,13442,944,80915,2737,11206,10145,18983,25779,18022,23003,1440,201229,3621,16762,43800
2022-03-30,23,1101,9172,2756,13517,896,82629,2705,11173,10788,18022,25156,17691,22214,1305,195777,3603,16694,42011
2022-03-31,00,985,9533,2793,13757,914,86862,2644,11313,10860,17380,24832,17713,21790,1252,194714,3581,17014,41067
2022-03-31,01,918,9320,2832,14467,862,95036,2673,11507,9440,17248,25224,17964,21624,1275,197902,3628,17356,40564
2022-03-31,02,897,8676,2895,14828,949,96540,2713,11667,9506,17823,26622,18675,22221,1246,205191,3871,17872,41028
2022-03-31,03,826,8062,3145,15336,960,97412,2573,12225,10200,19484,31087,20857,24717,1250,222127,4541,19526,43689
2022-03-31,04,827,9592,3192,16061,894,105643,2625,12373,9690,21986,35967,22791,28350,1358,249223,5050,20460,48867
2022-03-31,05,1028,12686,3639,17319,816,120872,2797,12476,9901,23116,40173,23703,30347,1663,265283,5192,20682,54713
2022-03-31,06,1211,13257,4468,18161,791,128999,2918,12268,8740,23593,41458,23873,30929,2081,275102,5074,20061,57570
2022-03-31,07,1266,12522,5343,20145,1151,134091,3175,12068,9415,23957,41339,23589,31135,2252,279394,5100,19170,58136
2022-03-31,08,1456,12791,5824,22095,1410,138459,3447,11874,8083,24089,40996,23904,31067,2249,283545,5031,18436,57627
2022-03-31,09,1572,12705,5961,24364,1568,145086,3700,11843,7927,24227,39123,24073,31335,2173,285233,4924,18132,56257
2022-03-31,10,1707,11529,5970,25248,1512,150927,3599,11800,9071,24189,38221,24107,31046,2134,284302,4723,17899,54919
2022-03-31,11,1719,11557,5852,25242,1540,160597,3542,11759,12488,23831,38780,23909,30308,2111,279908,4609,17824,55569
2022-03-31,12,1720,11860,5919,26167,1524,163771,3353,11737,13473,23886,38741,23833,29507,1989,276462,4402,17782,56659
2022-03-31,13,1496,11588,5895,26160,1904,158256,3327,11681,14015,23909,38793,23562,28847,1930,273823,4393,17478,56958
2022-03-31,14,1306,9677,5840,25766,1820,155494,3318,11749,14906,23932,37555,23497,28545,1960,270533,4578,17945,57996
2022-03-31,15,1089,8950,5429,24372,1902,147022,3041,11688,15223,23729,37442,23420,28317,2080,272113,4614,18081,60194
2022-03-31,16,943,9803,5217,20925,1568,144976,2431,11826,15429,23848,39204,24036,28867,2146,273782,4517,18852,59321
2022-03-31,17,928,10738,5384,19140,1243,144512,2538,11796,15829,24156,39178,24094,30671,2078,272740,4476,19029,59160
2022-03-31,18,962,10068,5455,20365,1264,144394,2611,11495,15622,23245,36165,22634,31765,2066,265965,4313,18452,58399
2022-03-31,19,975,8546,5157,19552,1074,145684,2664,11312,15118,21596,32591,21022,29333,2160,252916,4070,17913,55057
2022-03-31,20,974,7930,5012,18571,832,146728,2649,11019,15419,20664,29865,19619,26496,1978,240512,3828,17359,51197
2022-03-31,21,1008,7954,5019,18173,800,146267,2672,10755,16159,20000,27563,18478,24806,1725,228355,3678,16960,48004
2022-03-31,22,1003,8270,5095,18668,774,148534,2645,10669,16444,19008,25790,17926,23229,1489,218826,3599,16792,45315
2022-03-31,23,1009,8575,5092,19349,563,153201,2649,10688,16451,18085,25055,17659,22369,1352,214342,3552,16911,43551
2022-04-01,00,986,10051,5140,19341,457,151126,2584,10824,15946,17507,24901,17782,21951,1311,211435,3527,17029,42624
2022-04-01,01,1034,9989,5211,18866,427,147265,2583,11204,15845,17337,25093,18078,21845,1322,211790,3594,17235,42226
2022-04-01,02,1064,8915,5293,18979,474,145711,2718,11780,15529,17897,26516,18884,22331,1307,218104,3855,17999,42347
2022-04-01,03,1131,8875,5474,18396,447,143226,2837,12078,14837,19513,31340,20911,24949,1317,234880,4431,19323,44303
2022-04-01,04,1210,10926,5710,18965,423,142255,2900,12197,14567,22044,35969,22872,29011,1413,263245,4865,20336,49418
2022-04-01,05,1476,14423,6332,19494,370,151771,2890,12162,14345,23246,40080,24122,30964,1708,280387,4975,20345,55210
2022-04-01,06,1846,15677,7588,21874,404,163331,3016,12276,14539,23648,41506,24515,31579,2093,290993,4900,19719,58846
2022-04-01,07,2392,16658,8441,23968,475,168806,3521,12304,15082,23664,41654,24569,31757,2281,295471,4885,19010,60042
2022-04-01,08,2796,17133,8993,26042,565,172308,3700,12427,15471,23537,41125,24882,31463,2308,301481,4741,18723,58594
2022-04-01,09,3077,17247,8830,26298,694,179928,3753,12279,15968,23456,39445,24795,31481,2257,303827,4607,18459,55676
2022-04-01,10,3221,16291,8709,26634,818,183127,3671,12305,16282,23249,38493,24731,31127,2243,301020,4477,18045,53210
2022-04-01,11,3184,15541,8613,27188,1124,182040,3766,12064,16443,22791,38316,24266,30377,2260,293404,4314,17530,52418
2022-04-01,12,3014,15769,8510,27475,1127,180898,3687,11929,16533,22788,38580,24110,29391,2184,286566,4375,17245,51608
2022-04-01,13,2820,15132,8278,26824,1372,178045,3721,11862,16500,22944,38709,23953,28650,2149,279737,4420,17156,51354
2022-04-01,14,2506,13262,7705,26493,1168,171195,3819,11975,16622,23078,37383,23619,28437,2150,276184,4593,17413,52511
2022-04-01,15,1998,11910,6978,25508,1086,162831,3460,11976,17289,22803,36934,23417,28217,2263,278164,4586,17614,55401
2022-04-01,16,1544,11457,6420,21633,858,155172,2990,11892,16850,23141,38262,23975,28653,2257,276793,4369,18194,55318
2022-04-01,17,1477,11905,6158,18615,632,150108,2854,11759,16466,23732,38470,23999,30220,2155,273659,4292,18266,55455
2022-04-01,18,1537,11019,5736,18877,590,145514,2640,11518,15836,22940,35520,22363,31697,2092,263779,4076,17681,55864
2022-04-01,19,1490,10054,5497,17500,580,147255,2365,11651,15533,21745,32345,20854,29592,2086,250012,3893,17510,52904
2022-04-01,20,1417,9391,5230,16190,498,141945,2268,11500,15472,20985,29788,19574,27195,1888,240216,3755,17084,50017
2022-04-01,21,1321,8824,5108,15008,482,141104,2191,11545,14361,20156,27429,18506,25691,1681,226680,3683,16682,47203
2022-04-01,22,1493,9694,5072,13718,455,134331,1947,11694,13203,19101,25761,17975,24116,1466,215444,3614,16289,44893
2022-04-01,23,1550,10509,4931,12700,552,127065,1785,11602,11606,18196,25120,17461,22862,1341,208266,3573,16230,42762
2022-04-02,00,1575,10216,4927,12446,491,120629,1842,11849,10401,17494,24423,17426,22059,1268,203225,3421,16518,40974
2022-04-02,01,1509,9868,4930,12573,574,116740,1908,11830,10028,17210,24516,17439,21737,1263,199691,3552,16527,40399
2022-04-02,02,1464,10139,5028,12452,572,114280,1956,11977,9122,17344,25192,17429,21607,1226,198479,3636,16670,40449
2022-04-02,03,1408,9164,5200,12438,489,111540,1943,12030,9601,17609,27163,17845,22102,1232,197913,3760,17007,40993
2022-04-02,04,1496,11463,5320,12920,385,111219,1950,12205,9484,18539,29569,19011,23171,1276,201851,3896,17209,42765
2022-04-02,05,1916,14168,6327,13834,385,112491,2118,12293,9061,19838,32443,20514,24238,1395,215439,4087,17837,44659
2022-04-02,06,2570,17258,7802,18231,500,123660,2325,12391,8334,20756,34316,21579,26514,1604,232892,4102,17682,45054
2022-04-02,07,3114,19420,8324,24152,513,136633,2598,12124,8635,21400,34830,22121,27813,1849,244088,4151,17350,43077
2022-04-02,08,3346,18548,8765,28477,670,151896,2448,11865,9114,21794,33688,22340,27744,1961,252501,4136,17221,40638
2022-04-02,09,3532,18068,8990,29473,712,160932,2269,11476,9888,21903,31899,22288,27534,1986,254529,4040,16606,40277
2022-04-02,10,3456,17740,9085,29430,718,163662,2106,11323,9627,21657,31449,21908,27494,1938,248605,3886,16225,39811
2022-04-02,11,3143,17045,8877,29132,657,171501,1947,11623,10995,20996,30396,21284,26866,1903,242783,3805,16164,38962
2022-04-02,12,2807,15527,8401,29409,579,164694,2013,11658,11550,20876,30183,20934,25619,1809,235364,3782,15938,38196
2022-04-02,13,2426,14868,7798,29082,450,150714,1957,12124,12261,21055,30590,20615,24863,1720,231665,3788,15784,38837
2022-04-02,14,2117,12255,7255,27856,402,133423,1859,12316,12481,21427,30273,20623,24611,1700,228752,4028,16108,41733
2022-04-02,15,1750,12173,6373,25204,283,119712,1712,12423,12020,21423,31710,20559,24794,1792,231793,4111,16979,46196
2022-04-02,16,1556,12343,5856,19768,301,111575,1571,12378,11332,21748,34206,21095,25552,1920,234785,4021,17429,48227
2022-04-02,17,1544,13007,5948,16091,284,102078,1462,12323,10150,22477,34674,21234,27286,1921,233024,3974,17384,50373
2022-04-02,18,1552,10452,5114,17100,238,92629,1483,12286,8846,21928,31684,20159,29277,1881,224929,3867,17012,51257
2022-04-02,19,1561,9255,4385,16075,159,84646,1420,12120,6485,20878,29083,19102,27757,1934,216935,3706,16489,49289
2022-04-02,20,1599,9315,3892,14459,78,75582,1478,11774,4878,19919,26852,17871,25609,1811,208042,3549,16325,46792
2022-04-02,21,1589,8975,3579,12855,26,68275,1358,11680,3424,18943,24599,16749,23997,1638,197010,3453,15807,44763
2022-04-02,22,1514,8342,3313,11959,15,61743,1511,11333,2624,17929,23054,16166,22365,1452,187086,3351,15631,42604
2022-04-02,23,1537,8088,2995,11181,9,57299,1835,11233,1772,17202,21951,15646,21209,1329,180111,3314,15589,41049
2022-04-03,00,1483,9127,2872,11014,17,54877,1964,11387,1591,16748,21531,15562,20521,1254,176570,3274,15776,40052
2022-04-03,01,1389,9170,2831,10863,31,57350,2076,11501,2033,16515,21558,15630,20306,1260,176703,3325,15985,39742
2022-04-03,02,1380,8380,2754,10748,44,59827,2361,11510,1605,16792,22088,15636,20209,1231,178082,3326,16163,39529
2022-04-03,03,1407,8080,2635,10528,79,58890,2459,11679,1985,17210,22748,15542,20531,1206,175573,3468,16211,39593
2022-04-03,04,1549,8118,2622,10641,98,59888,2560,11611,1643,18002,23347,16231,20964,1225,175491,3648,16573,39951
2022-04-03,05,1904,10772,3353,11394,177,67914,2646,11834,2234,19298,25962,17229,21367,1292,182858,3823,17142,40206
2022-04-03,06,2489,13717,4101,16353,266,79614,3182,11931,2166,20355,28379,18164,23299,1413,196561,3872,17027,39330
2022-04-03,07,3404,14394,5222,22801,414,93825,3603,11876,2925,20862,28299,18775,24676,1603,206825,3892,16614,37211
2022-04-03,08,4386,14994,5877,25794,537,123965,4003,11996,3394,20711,28195,19274,25196,1757,216956,3865,16001,35586
2022-04-03,09,5111,15658,5711,26907,902,140147,3937,12036,3072,20034,28461,19066,25487,1819,224862,3783,15546,35756
2022-04-03,10,5263,15904,5954,27089,1278,154904,4090,12109,3327,19187,27699,19245,26142,1827,220764,3729,15308,36647
2022-04-03,11,5034,14722,5599,26798,1036,167566,4498,12150,3435,18629,26612,18831,26083,1843,215508,3856,15131,35993
2022-04-03,12,4754,13439,5393,26534,1800,168200,3954,12294,3728,18521,25616,18415,24610,1698,211883,3983,15016,35675
2022-04-03,13,4271,10927,5029,25891,1848,164883,3999,12295,3869,18616,25918,18303,23993,1641,208094,4105,15333,36056
2022-04-03,14,3512,8716,4174,25350,2070,151616,4373,12662,4205,19104,26723,18465,23632,1694,208808,4363,16061,38452
2022-04-03,15,2469,6656,3122,24278,2200,125242,4110,12938,3880,19731,28341,19048,24133,1873,216757,4463,16682,43391
2022-04-03,16,1433,6069,3039,20978,2405,115952,4108,13077,3948,20933,30715,19949,25243,1982,220514,4359,17221,46429
2022-04-03,17,985,7428,3697,19162,2412,111707,4187,13106,3832,22321,32390,20288,27723,1926,223289,4209,17173,49100
2022-04-03,18,867,5791,3679,19753,2242,109615,4239,13077,3842,22140,30605,19404,29804,1862,222381,4071,16916,50416
2022-04-03,19,877,4977,3913,19212,2340,110879,4431,12471,4734,21097,28246,18527,28210,1835,219818,3808,16092,49185
2022-04-03,20,835,4443,4429,18886,2614,116236,4340,12083,7258,20082,26001,17458,25811,1635,215400,3671,15467,46835
2022-04-03,21,794,3489,4572,17887,2667,119996,4465,11771,9527,19097,23445,16595,23783,1427,202810,3484,15081,44071
2022-04-03,22,745,3418,4732,17181,1191,123589,4516,11293,11941,18066,22121,16285,22199,1219,194879,3392,14841,42234
2022-04-03,23,662,3528,4829,16691,0,134209,4993,11111,14021,17345,21511,16120,21468,1112,191613,3281,14587,40840
2022-04-04,00,640,3712,5009,16565,0,143959,4970,11331,16009,16910,21380,16145,21044,1050,192070,3283,14640,40317
2022-04-04,01,634,3448,5240,15884,0,147830,4928,11772,16704,16915,21808,16592,21069,1077,195942,3447,14931,40220
2022-04-04,02,673,3113,5365,15764,0,151815,5074,12361,16953,17760,23858,17732,21981,1032,204114,3683,15766,40647
2022-04-04,03,747,4405,5653,14491,0,155171,5192,13448,15528,19918,29701,20379,25306,1042,223045,4225,17514,42717
2022-04-04,04,911,6080,6451,14889,0,176776,5886,13272,15369,22799,34795,22529,29448,1153,253595,4756,18842,47804
2022-04-04,05,1730,9628,7270,17081,0,194091,6132,13418,15267,23357,39383,23373,32008,1456,272028,5103,19363,53423
2022-04-04,06,3087,12383,8669,18612,0,213115,6423,13348,15442,22749,40731,23623,32978,1851,281351,5242,19294,56503
2022-04-04,07,4533,11334,10139,20924,0,242439,5825,13277,15510,21937,40376,23336,33717,2032,284159,5367,19473,57025
2022-04-04,08,5202,11225,10760,22007,0,263129,6076,13171,15542,21424,40226,23372,33607,2105,288865,5411,19458,57467
2022-04-04,09,6021,11575,11282,22514,0,274951,6248,12995,15573,21207,38707,23436,33550,2144,293213,5352,19520,58010
2022-04-04,10,5957,11147,11292,21687,0,280453,6181,12730,15689,21220,38403,23347,33232,2133,293390,5324,19306,57866
2022-04-04,11,5948,11625,10904,20719,0,279024,6630,12796,15626,20955,39291,23020,32884,2116,291077,5160,19136,57788
2022-04-04,12,5527,11046,10653,19918,0,270394,6168,12793,15555,21155,38894,23289,32045,2023,287421,5082,18802,57852
2022-04-04,13,4860,9755,9908,19683,0,266883,6493,13195,15271,21637,38222,23189,31425,2004,281875,5022,18801,58063
2022-04-04,14,3680,7891,9194,19104,0,256307,6439,14077,14576,22380,37038,23299,31145,2048,278060,5199,18944,58477
2022-04-04,15,2256,6306,8425,19202,0,233733,6342,14479,14028,22848,36702,23288,30882,2215,277673,5009,18917,60236
2022-04-04,16,1264,6229,8241,18556,0,218822,6039,14887,13769,23692,38533,24131,31656,2238,279534,4850,18566,58918
2022-04-04,17,1096,7346,8400,18732,0,215752,5617,15050,12818,24759,39576,24289,33418,2042,280058,4712,17648,58374
2022-04-04,18,1332,5682,7981,19368,0,209442,5758,15113,11755,24253,36821,22648,34349,1993,268079,4479,16983,56617
2022-04-04,19,1493,4627,7657,18260,0,200041,5563,14752,11358,22679,33233,21007,31437,1976,255154,4228,16556,53491
2022-04-04,20,1457,4700,7650,16495,0,191517,5345,14501,10526,21681,30065,19545,28107,1777,241960,4051,16036,49750
2022-04-04,21,1329,4181,7640,14878,0,190579,5371,12310,9788,20937,27478,18497,26125,1539,229511,3781,16037,46612
2022-04-04,22,1194,4011,7574,14478,0,192235,5331,11934,9433,20036,25838,18015,24499,1285,219474,3661,15978,43659
2022-04-04,23,1066,4193,7510,14961,0,188001,5070,11798,8729,19240,25064,17723,23494,1179,212531,3676,15937,41681
2022-04-05,00,1018,4377,7486,14976,0,183155,5141,11838,8105,18609,24798,17768,23141,1138,208549,3570,16063,40679
2022-04-05,01,904,4374,7415,14303,0,172565,4943,12082,7580,18469,25256,18153,23160,1148,208929,3574,16352,40183
2022-04-05,02,784,4500,7375,14109,0,161631,4679,13451,7448,19139,27285,18992,23862,1110,216008,3785,17645,40809
2022-04-05,03,755,4787,7462,12527,0,151170,4541,14659,7110,20877,31983,21156,26629,1084,230527,4342,19203,43172
2022-04-05,04,1022,7254,7542,13219,0,148414,4404,14577,7194,23416,37019,23151,30481,1211,257874,4859,20212,48267
2022-04-05,05,2034,12042,7996,14187,0,149138,4432,14436,6985,23887,41057,24134,32880,1517,274865,4957,20593,53998
2022-04-05,06,3464,13350,8437,14582,0,150460,4807,14324,7133,23053,41684,24399,34121,1933,281988,4911,20542,56557
2022-04-05,07,4643,13767,8473,15210,0,150429,5021,14183,7901,22419,40554,24050,34794,2116,287549,4921,19776,56577
2022-04-05,08,5292,14640,8644,15221,0,148668,4927,14111,8549,22028,39584,24212,34557,2164,290731,4845,19148,55565
2022-04-05,09,5391,15251,8982,15507,0,151568,5087,14037,9310,22122,37557,24103,34601,2169,290195,4719,18259,54083
2022-04-05,10,5359,15437,9445,15863,0,149258,5097,14086,10036,21904,36998,24240,34409,2154,288147,4733,17806,51794
2022-04-05,11,5374,14943,8985,15446,0,147159,5196,14316,10843,21490,37622,23702,33602,2151,282839,4589,17803,51379
2022-04-05,12,5316,13866,8537,14058,0,143563,5344,14514,10848,21462,37750,23838,32645,2072,276979,4508,18237,51599
2022-04-05,13,5032,12005,7301,12711,0,136097,5165,14561,11096,21618,37528,23487,31835,2027,272202,4543,18368,53092
2022-04-05,14,3451,9001,5962,11815,0,131097,4783,14424,10380,22096,36661,23419,31359,2077,267845,4784,18605,54754
2022-04-05,15,1955,5768,4640,11569,0,124278,4173,14249,9752,22598,36505,23314,30972,2216,268367,4705,18769,57519
2022-04-05,16,924,5241,3838,11762,0,122032,3394,14081,9639,23476,38467,24004,31616,1142,270066,4575,19179,56913
2022-04-05,17,671,6056,3506,12716,0,124482,2774,14024,10986,24641,39804,24224,33342,1028,270357,4488,19338,56861
2022-04-05,18,674,4732,3385,13186,0,125158,2310,13580,10708,24154,36912,22760,34370,2013,261574,4306,18337,56229
2022-04-05,19,703,4040,3489,12267,0,128225,1937,13308,10798,22605,33324,21134,31591,2018,248376,4039,17883,53001
2022-04-05,20,718,3658,3635,10949,0,131494,1658,13040,10169,21667,30226,19690,28648,1834,234658,3789,17249,49113
2022-04-05,21,745,3298,3579,9456,0,129657,1367,12697,10845,20943,27448,18508,26515,1590,219670,3641,16869,46042
2022-04-05,22,755,3087,3495,8345,0,130129,1206,12517,12698,20031,25724,17922,24696,1360,204481,3554,16579,43125
2022-04-05,23,751,3259,3286,6982,0,132609,1073,12507,13185,19050,24958,17652,23834,1198,196692,3511,16288,41485
2022-04-06,00,725,3116,3007,6407,0,141178,1147,12536,13346,18415,24711,17686,23206,1131,194674,3546,16389,40574
2022-04-06,01,717,3055,2864,6262,0,146488,1422,12840,13859,18285,25043,18111,23242,1133,195956,3591,16741,40075
2022-04-06,02,778,3128,2585,6891,0,156015,1613,12772,14165,18937,27009,18860,23858,1120,205509,3812,17255,40452
2022-04-06,03,794,3899,2684,7439,0,158686,2327,12916,14509,20561,31545,20946,26221,1140,222341,4403,18476,42640
2022-04-06,04,1048,6598,3211,9374,0,171006,2927,13095,14638,22918,36371,22956,30047,1266,249372,4959,19740,47668
2022-04-06,05,2075,10227,4021,11319,0,183119,3699,12751,14558,23244,40043,23900,32269,1562,267576,5148,19785,53075
2022-04-06,06,3508,11608,4416,13095,0,193381,4505,12490,14721,22351,40531,24067,33526,1963,278411,5083,19534,56231
2022-04-06,07,5149,12601,4865,15000,0,207517,5295,12255,14650,21125,39661,23814,33743,2103,283081,5014,19462,56586
2022-04-06,08,6193,13046,5518,16391,0,222757,5799,12056,14873,20238,38698,24177,33527,2112,288945,5168,19242,55615
2022-04-06,09,6671,13111,6333,17316,0,246552,6013,11997,15075,19911,36827,24184,33138,1063,292722,5118,18802,55142
2022-04-06,10,6678,13947,6528,18845,0,264313,6091,11824,15128,19745,36559,23971,32671,0,293736,5028,18223,54254
2022-04-06,11,6822,13561,6338,19840,0,266893,5672,11609,15350,19326,37637,23507,31884,1005,287968,4900,17699,53967
2022-04-06,12,6447,11868,6593,21593,0,264464,5519,11665,15422,19428,37610,23481,30896,1940,281687,4814,18095,54288
2022-04-06,13,5716,9903,6396,24564,0,256842,5511,11719,15409,19926,37567,22862,30128,951,276681,4897,18303,55040
2022-04-06,14,4423,7444,6107,25971,0,237352,5548,11751,15516,20629,36933,23140,29616,1027,271176,5054,18684,56437
2022-04-06,15,2645,6282,5784,25099,0,207666,5378,11763,15541,21338,37459,23107,29231,2125,270435,5020,18462,58433
2022-04-06,16,1323,7354,5724,19697,0,188880,4793,11927,15525,22482,39533,23725,29651,2169,270507,4718,18502,57288
2022-04-06,17,1073,7937,5885,14953,0,185416,4289,12213,15483,23924,39903,24058,31591,2030,272788,4494,18689,56969
2022-04-06,18,1162,5562,5909,14280,0,181938,4018,12361,15450,23718,36837,22589,33074,1977,264177,4230,18279,55868
2022-04-06,19,1137,5310,5656,14036,0,182300,3535,12262,15467,22273,33058,20865,30655,2001,252997,4039,17507,53262
2022-04-06,20,1097,6065,5439,12795,0,186944,3227,11874,15389,21326,29769,19404,27830,1822,237245,3825,16515,49508
2022-04-06,21,1091,6506,5459,13124,0,191932,3077,12187,15293,20566,27302,18298,25653,1548,223690,3793,16129,46449
2022-04-06,22,938,6647,5505,13325,0,194334,2759,12003,15218,19472,25621,17600,24026,1297,211697,3735,16051,43486
2022-04-06,23,775,7607,5598,14039,0,194532,2375,11725,15267,18493,24892,17384,23036,1134,204844,3655,15881,41676
2022-04-07,00,736,7675,5618,14733,0,193348,2280,11745,15333,17830,24756,17435,22713,1058,203302,3511,15833,40731
2022-04-07,01,797,7750,5705,15519,0,193978,2264,11613,15252,17582,24958,17730,22760,1068,206870,3534,16019,40395
2022-04-07,02,927,7126,5728,16092,0,194705,2695,11898,15222,18285,26599,18267,23345,1063,213858,3733,16729,40923
2022-04-07,03,1060,7273,5935,15778,0,197098,3021,12103,15111,19951,31168,20338,26052,1110,228643,4294,17880,42904
