index,mapped_country_code
2022032505,9
2022032506,9
2022032507,9
2022032508,9
2022032509,9
2022032510,9
2022032511,9
2022032512,3
2022032513,3
2022032514,3
2022032515,9
2022032516,9
2022032517,9
2022032518,3
2022032519,3
2022032520,3
2022032521,3
2022032522,3
2022032523,3
2022032600,3
2022032601,3
2022032602,3
2022032603,3
2022032604,3
2022032605,9
2022032606,9
2022032607,9
2022032608,9
2022032609,9
2022032610,9
2022032611,9
2022032612,9
2022032613,9
2022032614,9
2022032615,9
2022032616,9
2022032617,9
2022032618,9
2022032619,9
2022032620,9
2022032621,9
2022032622,9
2022032623,9
2022032700,9
2022032701,9
2022032702,9
2022032703,9
2022032704,9
2022032705,9
2022032706,9
2022032707,9
2022032708,9
2022032709,3
2022032710,3
2022032711,3
2022032712,3
2022032713,3
2022032714,3
2022032715,9
2022032716,9
2022032717,9
2022032718,3
2022032719,3
2022032720,3
2022032721,3
2022032722,3
2022032723,3
2022032800,3
2022032801,3
2022032802,3
2022032803,3
2022032804,9
2022032805,9
2022032806,9
2022032807,9
2022032808,9
2022032809,9
2022032810,3
2022032811,3
2022032812,3
2022032813,3
2022032814,3
2022032815,3
2022032816,3
2022032817,9
2022032818,9
2022032819,9
2022032820,9
2022032821,9
2022032822,9
2022032823,9
2022032900,9
2022032901,9
2022032902,9
2022032903,9
2022032904,9
2022032905,9
2022032906,9
2022032907,9
2022032908,9
2022032909,9
2022032910,9
2022032911,9
2022032912,9
2022032913,9
2022032914,9
2022032915,9
2022032916,9
2022032917,9
2022032918,9
2022032919,9
2022032920,9
2022032921,9
2022032922,9
2022032923,9
2022033000,9
2022033001,9
2022033002,9
2022033003,9
2022033004,9
2022033005,9
2022033006,9
2022033007,9
2022033008,9
2022033009,9
2022033010,9
2022033011,9
2022033012,1
2022033013,1
2022033014,1
2022033015,1
2022033016,1
2022033017,9
2022033018,9
2022033019,9
2022033020,9
2022033021,9
2022033022,9
2022033023,9
2022033100,9
2022033101,9
2022033102,9
2022033103,9
2022033104,9
2022033105,9
2022033106,9
2022033107,9
2022033108,9
2022033109,9
2022033110,9
2022033111,9
2022033112,9
2022033113,9
2022033114,9
2022033115,9
2022033116,9
2022033117,9
2022033118,9
2022033119,9
2022033120,9
2022033121,9
2022033122,9
2022033123,9
2022040100,9
2022040101,9
2022040102,9
2022040103,9
2022040104,9
2022040105,9
2022040106,9
2022040107,9
2022040108,9
2022040109,9
2022040110,9
2022040111,9
2022040112,9
2022040113,9
2022040114,9
2022040115,9
2022040116,9
2022040117,9
2022040118,9
2022040119,9
2022040120,9
2022040121,9
2022040122,9
2022040123,9
2022040200,9
2022040201,9
2022040202,9
2022040203,9
2022040204,9
2022040205,9
2022040206,9
2022040207,9
2022040208,0
2022040209,0
2022040210,0
2022040211,0
2022040212,0
2022040213,0
2022040214,0
2022040215,0
2022040216,9
2022040217,9
2022040218,9
2022040219,9
2022040220,9
2022040221,9
2022040222,9
2022040223,9
2022040300,9
2022040301,9
2022040302,9
2022040303,9
2022040304,9
2022040305,9
2022040306,9
2022040307,9
2022040308,0
2022040309,0
2022040310,0
2022040311,0
2022040312,0
2022040313,0
2022040314,0
2022040315,1
2022040316,1
2022040317,1
2022040318,1
2022040319,3
2022040320,1
2022040321,1
2022040322,3
2022040323,3
2022040400,3
2022040401,3
2022040402,3
2022040403,3
2022040404,3
2022040405,3
2022040406,3
2022040407,3
2022040408,3
2022040409,3
2022040410,3
2022040411,3
2022040412,3
2022040413,3
2022040414,3
2022040415,3
2022040416,3
2022040417,3
2022040418,3
2022040419,3
2022040420,3
2022040421,3
2022040422,3
2022040423,3
2022040500,3
2022040501,3
2022040502,3
2022040503,3
2022040504,9
2022040505,9
2022040506,9
2022040507,3
2022040508,3
2022040509,3
2022040510,3
2022040511,3
2022040512,3
2022040513,3
2022040514,9
2022040515,9
2022040516,1
2022040517,1
2022040518,9
2022040519,9
2022040520,9
2022040521,9
2022040522,9
2022040523,9
2022040600,1
2022040601,1
2022040602,1
2022040603,1
2022040604,9
2022040605,9
2022040606,9
2022040607,3
2022040608,3
2022040609,3
2022040610,3
2022040611,3
2022040612,3
2022040613,3
2022040614,3
2022040615,3
2022040616,3
2022040617,9
2022040618,9
2022040619,9
2022040620,9
2022040621,9
2022040622,9
2022040623,1
2022040700,1
2022040701,1
2022040702,1
2022040703,1
2022040704,9
2022040705,9
2022040706,9
2022040707,9
2022040708,9
2022040709,9
2022040710,0
2022040711,0
2022040712,0
2022040713,0
2022040714,0
2022040715,0
2022040716,9
2022040717,3
2022040718,3
2022040719,3
2022040720,3
2022040721,3
2022040722,3
2022040723,3
2022040800,3
2022040801,3
2022040802,3
2022040803,3
2022040804,3
2022040805,3
2022040806,3
2022040807,3
2022040808,3
2022040809,3
2022040810,0
2022040811,0
2022040812,0
2022040813,3
2022040814,3
2022040815,3
2022040816,3
2022040817,3
2022040818,3
2022040819,3
2022040820,3
2022040821,3
2022040822,3
2022040823,3
2022040900,3
2022040901,3
2022040902,3
2022040903,3
2022040904,3
2022040905,3
2022040906,3
2022040907,3
2022040908,3
2022040909,3
2022040910,2
2022040911,2
2022040912,2
2022040913,2
2022040914,3
2022040915,3
2022040916,3
2022040917,3
2022040918,3
2022040919,3
2022040920,3
2022040921,3
2022040922,3
2022040923,3
2022041000,3
2022041001,3
2022041002,3
2022041003,3
2022041004,3
2022041005,3
2022041006,3
2022041007,3
2022041008,3
2022041009,3
2022041010,3
2022041011,3
2022041012,3
2022041013,3
2022041014,3
2022041015,0
2022041016,0
2022041017,3
2022041018,3
2022041019,3
2022041020,3
2022041021,3
2022041022,3
2022041023,3
2022041100,1
2022041101,1
2022041102,1
2022041103,1
2022041104,1
2022041105,9
2022041106,9
2022041107,9
2022041108,9
2022041109,9
2022041110,9
2022041111,9
2022041112,0
2022041113,0
2022041114,9
2022041115,9
2022041116,9
2022041117,9
2022041118,9
2022041119,9
2022041120,9
2022041121,9
2022041122,9
2022041123,9
2022041200,9
2022041201,9
2022041202,9
2022041203,9
2022041204,9
2022041205,9
2022041206,9
2022041207,9
2022041208,9
2022041209,9
2022041210,9
2022041211,9
2022041212,9
2022041213,3
2022041214,9
2022041215,9
2022041216,9
2022041217,9
2022041218,9
2022041219,3
2022041220,3
2022041221,3
2022041222,3
2022041223,3
2022041300,3
2022041301,3
2022041302,3
2022041303,9
2022041304,9
2022041305,9
2022041306,9
2022041307,9
2022041308,9
2022041309,9
2022041310,9
2022041311,9
2022041312,9
2022041313,9
2022041314,9
2022041315,9
2022041316,9
2022041317,9
2022041318,9
2022041319,9
2022041320,9
2022041321,9
2022041322,9
2022041323,9
2022041400,9
2022041401,9
2022041402,9
2022041403,9
2022041404,9
2022041405,9
2022041406,9
2022041407,9
2022041408,9
2022041409,9
2022041410,9
2022041411,9
2022041412,9
2022041413,9
2022041414,9
2022041415,9
2022041416,9
2022041417,9
2022041418,9
2022041419,9
2022041420,9
2022041421,9
2022041422,1
2022041423,1
2022041500,9
2022041501,3
2022041502,3
2022041503,1
2022041504,1
2022041505,9
2022041506,9
2022041507,9
2022041508,9
2022041509,9
2022041510,9
2022041511,9
2022041512,9
2022041513,9
2022041514,9
2022041515,9
2022041516,9
2022041517,1
2022041518,1
2022041519,9
2022041520,9
2022041521,9
2022041522,9
2022041523,9
2022041600,1
2022041601,1
2022041602,1
2022041603,1
2022041604,1
2022041605,1
2022041606,1
2022041607,9
2022041608,9
2022041609,9
2022041610,0
2022041611,2
2022041612,2
2022041613,0
2022041614,0
2022041615,0
2022041616,9
2022041617,9
2022041618,9
2022041619,9
2022041620,9
2022041621,9
2022041622,9
2022041623,1
2022041700,1
2022041701,1
2022041702,1
2022041703,1
2022041704,1
2022041705,1
2022041706,9
2022041707,9
2022041708,9
2022041709,9
2022041710,2
2022041711,2
2022041712,2
2022041713,2
2022041714,9
2022041715,9
2022041716,9
2022041717,9
2022041718,9
2022041719,9
2022041720,9
2022041721,9
2022041722,9
2022041723,1
2022041800,1
2022041801,1
2022041802,1
2022041803,1
2022041804,1
2022041805,1
2022041806,9
2022041807,9
2022041808,9
2022041809,9
2022041810,2
2022041811,2
2022041812,2
2022041813,9
2022041814,9
2022041815,9
2022041816,9
2022041817,9
2022041818,9
2022041819,9
2022041820,9
2022041821,9
2022041822,9
2022041823,1
2022041900,1
2022041901,1
2022041902,1
2022041903,1
2022041904,1
2022041905,9
2022041906,9
2022041907,9
2022041908,9
2022041909,9
2022041910,9
2022041911,9
2022041912,9
2022041913,9
2022041914,9
2022041915,9
2022041916,9
2022041917,9
2022041918,9
2022041919,9
2022041920,9
2022041921,9
2022041922,9
2022041923,9
2022042000,1
2022042001,1
2022042002,1
2022042003,1
2022042004,9
2022042005,9
2022042006,9
2022042007,9
2022042008,9
2022042009,9
2022042010,9
2022042011,9
2022042012,9
2022042013,9
2022042014,9
2022042015,9
2022042016,9
2022042017,9
2022042018,9
2022042019,9
2022042020,9
2022042021,9
2022042022,9
2022042023,1
2022042100,1
2022042101,1
2022042102,1
2022042103,1
2022042104,1
2022042105,9
2022042106,9
2022042107,9
2022042108,9
2022042109,9
2022042110,9
2022042111,3
2022042112,3
2022042113,9
2022042114,9
2022042115,9
2022042116,9
2022042117,9
2022042118,9
2022042119,9
2022042120,9
2022042121,9
2022042122,9
2022042123,1
2022042200,1
2022042201,1
2022042202,1
2022042203,1
2022042204,1
2022042205,9
2022042206,9
2022042207,3
2022042208,3
2022042209,3
2022042210,3
2022042211,3
2022042212,3
2022042213,3
2022042214,9
2022042215,9
2022042216,9
2022042217,9
2022042218,9
2022042219,9
2022042220,9
2022042221,9
2022042222,9
2022042223,1
2022042300,1
2022042301,1
2022042302,1
2022042303,1
2022042304,1
2022042305,1
2022042306,9
2022042307,0
2022042308,0
2022042309,0
2022042310,2
2022042311,2
2022042312,2
2022042313,2
2022042314,0
2022042315,0
2022042316,0
2022042317,9
2022042318,9
2022042319,9
2022042320,9
2022042321,9
2022042322,1
2022042323,1
2022042400,1
2022042401,1
2022042402,1
2022042403,1
2022042404,1
2022042405,1
2022042406,3
2022042407,3
2022042408,3
2022042409,3
2022042410,3
2022042411,3
2022042412,3
2022042413,9
2022042414,9
2022042415,9
2022042416,9
2022042417,9
2022042418,9
2022042419,9
2022042420,9
2022042421,9
2022042422,9
2022042423,1
2022042500,1
2022042501,1
2022042502,1
2022042503,1
2022042504,9
2022042505,9
2022042506,9
2022042507,9
2022042508,9
2022042509,9
2022042510,9
2022042511,9
2022042512,9
2022042513,9
2022042514,9
2022042515,9
2022042516,9
2022042517,9
2022042518,1
2022042519,1
2022042520,9
2022042521,9
2022042522,9
2022042523,9
2022042600,1
2022042601,9
2022042602,1
2022042603,1
2022042604,9
2022042605,9
2022042606,9
2022042607,9
2022042608,9
2022042609,9
2022042610,9
2022042611,9
2022042612,9
2022042613,9
2022042614,9
2022042615,9
2022042616,9
2022042617,9
2022042618,9
2022042619,9
2022042620,9
2022042621,9
2022042622,9
2022042623,9
2022042700,1
2022042701,1
2022042702,1
2022042703,1
2022042704,9
2022042705,9
2022042706,9
2022042707,9
2022042708,9
2022042709,9
2022042710,9
2022042711,9
2022042712,9
2022042713,1
2022042714,1
2022042715,9
2022042716,9
2022042717,9
2022042718,9
2022042719,9
2022042720,9
2022042721,9
2022042722,9
2022042723,9
2022042800,9
2022042801,9
2022042802,9
2022042803,9
2022042804,9
2022042805,9
2022042806,9
2022042807,9
2022042808,9
2022042809,9
2022042810,9
2022042811,9
2022042812,9
2022042813,9
2022042814,9
2022042815,9
2022042816,9
2022042817,9
2022042818,9
2022042819,9
2022042820,9
2022042821,9
2022042822,9
2022042823,9
2022042900,9
2022042901,9
2022042902,9
2022042903,9
2022042904,9
2022042905,9
2022042906,9
2022042907,9
2022042908,9
2022042909,9
2022042910,9
2022042911,9
2022042912,9
2022042913,9
2022042914,9
2022042915,9
2022042916,9
2022042917,9
2022042918,9
2022042919,9
2022042920,9
2022042921,9
2022042922,9
2022042923,9
2022043000,1
2022043001,1
2022043002,1
2022043003,1
2022043004,1
2022043005,9
2022043006,9
2022043007,9
2022043008,9
2022043009,9
2022043010,9
2022043011,9
2022043012,0
2022043013,0
2022043014,0
2022043015,4
2022043016,4
2022043017,4
2022043018,4
2022043019,4
2022043020,4
2022043021,9
2022043022,9
2022043023,1
2022050100,1
2022050101,1
2022050102,1
2022050103,1
2022050104,1
2022050105,1
2022050106,9
2022050107,9
2022050108,9
2022050109,9
2022050110,9
2022050111,9
2022050112,0
2022050113,0
2022050114,0
2022050115,9
2022050116,1
2022050117,1
2022050118,9
2022050119,9
2022050120,9
2022050121,9
2022050122,9
2022050123,1
2022050200,1
2022050201,1
2022050202,1
2022050203,1
2022050204,1
2022050205,9
2022050206,9
2022050207,9
2022050208,9
2022050209,9
2022050210,9
2022050211,9
2022050212,9
2022050213,9
2022050214,9
2022050215,9
2022050216,9
2022050217,9
2022050218,9
2022050219,9
2022050220,9
2022050221,9
2022050222,4
2022050223,9
2022050300,1
2022050301,1
2022050302,1
2022050303,1
2022050304,9
2022050305,9
2022050306,9
2022050307,9
2022050308,9
2022050309,9
2022050310,9
2022050311,9
2022050312,9
2022050313,9
2022050314,9
2022050315,9
2022050316,9
2022050317,9
2022050318,9
2022050319,9
2022050320,9
2022050321,9
2022050322,9
2022050323,9
2022050400,1
2022050401,1
2022050402,1
2022050403,1
2022050404,1
2022050405,9
2022050406,9
2022050407,9
2022050408,9
2022050409,9
2022050410,9
2022050411,9
2022050412,9
2022050413,9
2022050414,9
2022050415,9
2022050416,9
2022050417,9
2022050418,9
2022050419,9
2022050420,9
2022050421,9
2022050422,9
2022050423,9
2022050500,1
2022050501,1
2022050502,1
2022050503,1
2022050504,9
2022050505,9
2022050506,9
2022050507,9
2022050508,9
2022050509,9
2022050510,9
2022050511,9
2022050512,9
2022050513,9
2022050514,9
2022050515,9
2022050516,9
2022050517,9
2022050518,9
2022050519,9
2022050520,9
2022050521,9
2022050522,9
2022050523,1
2022050600,1
2022050601,1
2022050602,1
2022050603,1
2022050604,1
2022050605,9
2022050606,9
2022050607,9
2022050608,9
2022050609,9
2022050610,9
2022050611,9
2022050612,0
2022050613,0
2022050614,9
2022050615,9
2022050616,9
2022050617,9
2022050618,9
2022050619,9
2022050620,9
2022050621,9
2022050622,9
2022050623,9
2022050700,1
2022050701,1
2022050702,1
2022050703,1
2022050704,1
2022050705,1
2022050706,9
2022050707,3
2022050708,3
2022050709,3
2022050710,3
2022050711,3
2022050712,3
2022050713,3
2022050714,3
2022050715,3
2022050716,9
2022050717,9
2022050718,9
2022050719,9
2022050720,9
2022050721,9
2022050722,9
2022050723,1
2022050800,1
2022050801,1
2022050802,1
2022050803,1
2022050804,1
2022050805,1
2022050806,1
2022050807,9
2022050808,9
2022050809,9
2022050810,9
2022050811,9
2022050812,9
2022050813,9
2022050814,9
2022050815,9
2022050816,9
2022050817,9
2022050818,9
2022050819,9
2022050820,9
2022050821,9
2022050822,1
2022050823,1
2022050900,1
2022050901,1
2022050902,1
2022050903,1
2022050904,1
2022050905,9
2022050906,9
2022050907,9
2022050908,9
2022050909,9
2022050910,9
2022050911,9
2022050912,9
2022050913,9
2022050914,9
2022050915,9
2022050916,9
2022050917,9
2022050918,9
2022050919,9
2022050920,9
2022050921,4
2022050922,4
2022050923,4
2022051000,1
2022051001,3
2022051002,3
2022051003,1
2022051004,1
2022051005,9
2022051006,9
2022051007,9
2022051008,9
2022051009,9
2022051010,3
2022051011,3
2022051012,3
2022051013,3
2022051014,9
2022051015,9
2022051016,9
2022051017,9
2022051018,9
2022051019,9
2022051020,9
2022051021,9
2022051022,9
2022051023,1
2022051100,1
2022051101,1
2022051102,1
2022051103,1
2022051104,1
2022051105,9
2022051106,9
2022051107,9
2022051108,9
2022051109,9
2022051110,2
2022051111,2
2022051112,2
2022051113,3
2022051114,9
2022051115,9
2022051116,9
2022051117,9
2022051118,9
2022051119,9
2022051120,9
2022051121,1
2022051122,1
2022051123,1
2022051200,1
2022051201,3
2022051202,3
2022051203,1
2022051204,1
2022051205,9
2022051206,3
2022051207,1
2022051208,3
2022051209,3
2022051210,3
2022051211,3
2022051212,3
2022051213,3
2022051214,3
2022051215,9
2022051216,9
2022051217,9
2022051218,9
2022051219,9
2022051220,9
2022051221,9
2022051222,9
2022051223,1
2022051300,1
2022051301,1
2022051302,1
2022051303,1
2022051304,1
2022051305,9
2022051306,9
2022051307,9
2022051308,3
2022051309,3
2022051310,3
2022051311,3
2022051312,3
2022051313,3
2022051314,3
2022051315,3
2022051316,3
2022051317,3
2022051318,3
2022051319,3
2022051320,3
2022051321,3
2022051322,3
2022051323,3
2022051400,3
2022051401,3
2022051402,3
2022051403,3
2022051404,3
2022051405,3
2022051406,3
2022051407,3
2022051408,3
2022051409,3
2022051410,2
2022051411,2
2022051412,2
2022051413,3
2022051414,3
2022051415,3
2022051416,3
2022051417,9
2022051418,9
2022051419,9
2022051420,9
2022051421,9
2022051422,9
2022051423,4
2022051500,4
2022051501,4
2022051502,1
2022051503,1
2022051504,1
2022051505,1
2022051506,1
2022051507,0
2022051508,0
2022051509,0
2022051510,0
2022051511,2
2022051512,2
2022051513,0
2022051514,0
2022051515,0
2022051516,9
2022051517,9
2022051518,9
2022051519,9
2022051520,9
2022051521,9
2022051522,1
2022051523,1
2022051600,1
2022051601,1
2022051602,1
2022051603,1
2022051604,1
2022051605,9
2022051606,9
2022051607,9
2022051608,9
2022051609,9
2022051610,9
2022051611,9
2022051612,9
2022051613,9
2022051614,9
2022051615,9
2022051616,9
2022051617,9
2022051618,9
2022051619,9
2022051620,9
2022051621,9
2022051622,9
2022051623,1
2022051700,1
2022051701,1
2022051702,1
2022051703,1
2022051704,1
2022051705,9
2022051706,9
2022051707,9
2022051708,9
2022051709,9
2022051710,9
2022051711,9
2022051712,1
2022051713,1
2022051714,9
2022051715,9
2022051716,9
2022051717,9
2022051718,9
2022051719,9
2022051720,9
2022051721,9
2022051722,3
2022051723,3
2022051800,3
2022051801,3
2022051802,1
2022051803,1
2022051804,1
2022051805,9
2022051806,9
2022051807,9
2022051808,9
2022051809,9
2022051810,9
2022051811,9
2022051812,9
2022051813,9
2022051814,9
2022051815,9
2022051816,9
2022051817,9
2022051818,9
2022051819,9
2022051820,9
2022051821,9
2022051822,9
2022051823,1
2022051900,1
2022051901,1
2022051902,1
2022051903,1
2022051904,1
2022051905,9
2022051906,9
2022051907,9
2022051908,9
2022051909,9
2022051910,9
2022051911,9
2022051912,9
2022051913,9
2022051914,9
2022051915,9
2022051916,9
2022051917,9
2022051918,9
2022051919,9
2022051920,9
2022051921,9
2022051922,9
2022051923,1
2022052000,1
2022052001,1
2022052002,1
2022052003,1
2022052004,1
2022052005,9
2022052006,9
2022052007,9
2022052008,9
2022052009,9
2022052010,9
2022052011,9
2022052012,9
2022052013,9
2022052014,9
2022052015,9
2022052016,9
2022052017,9
2022052018,9
2022052019,9
2022052020,9
2022052021,9
2022052022,9
2022052023,1
2022052100,1
2022052101,1
2022052102,1
2022052103,1
2022052104,1
2022052105,1
2022052106,9
2022052107,9
2022052108,2
2022052109,2
2022052110,2
2022052111,2
2022052112,2
2022052113,2
2022052114,2
2022052115,9
2022052116,9
2022052117,9
2022052118,9
2022052119,9
2022052120,9
2022052121,9
2022052122,1
2022052123,1
2022052200,1
2022052201,1
2022052202,1
2022052203,1
2022052204,1
2022052205,1
2022052206,1
2022052207,9
2022052208,9
2022052209,9
2022052210,9
2022052211,9
2022052212,9
2022052213,9
2022052214,9
2022052215,9
2022052216,9
2022052217,9
2022052218,9
2022052219,9
2022052220,9
2022052221,9
2022052222,1
2022052223,1
2022052300,1
2022052301,1
2022052302,1
2022052303,1
2022052304,1
2022052305,9
2022052306,9
2022052307,9
2022052308,9
2022052309,9
2022052310,9
2022052311,3
2022052312,3
2022052313,9
2022052314,9
2022052315,9
2022052316,9
2022052317,9
2022052318,1
2022052319,1
2022052320,3
2022052321,3
2022052322,3
2022052323,3
2022052400,3
2022052401,3
2022052402,3
2022052403,3
2022052404,3
2022052405,9
2022052406,9
2022052407,9
2022052408,9
2022052409,9
2022052410,9
2022052411,9
2022052412,9
2022052413,9
2022052414,9
2022052415,9
2022052416,9
2022052417,9
2022052418,9
2022052419,9
2022052420,9
2022052421,3
2022052422,3
2022052423,3
2022052500,1
2022052501,1
2022052502,1
2022052503,1
2022052504,1
2022052505,9
2022052506,9
2022052507,9
2022052508,9
2022052509,9
2022052510,9
2022052511,9
2022052512,3
2022052513,3
2022052514,9
2022052515,9
2022052516,9
2022052517,9
2022052518,9
2022052519,3
2022052520,3
2022052521,3
2022052522,3
2022052523,3
2022052600,3
2022052601,3
2022052602,3
2022052603,3
2022052604,3
2022052605,3
2022052606,3
2022052607,2
2022052608,2
2022052609,2
2022052610,2
2022052611,2
2022052612,2
2022052613,2
2022052614,2
2022052615,3
2022052616,3
2022052617,3
2022052618,9
2022052619,9
2022052620,9
2022052621,9
2022052622,3
2022052623,3
2022052700,3
2022052701,3
2022052702,3
2022052703,1
2022052704,3
2022052705,3
2022052706,3
2022052707,3
2022052708,3
2022052709,2
2022052710,2
2022052711,2
2022052712,2
2022052713,2
2022052714,2
2022052715,3
2022052716,3
2022052717,3
2022052718,3
2022052719,3
2022052720,3
2022052721,3
2022052722,3
2022052723,3
2022052800,3
2022052801,3
2022052802,3
2022052803,3
2022052804,3
2022052805,3
2022052806,3
2022052807,2
2022052808,2
2022052809,2
2022052810,2
2022052811,2
2022052812,2
2022052813,2
2022052814,2
2022052815,9
2022052816,9
2022052817,9
2022052818,9
2022052819,9
2022052820,9
2022052821,9
2022052822,1
2022052823,1
2022052900,1
2022052901,1
2022052902,1
2022052903,1
2022052904,1
2022052905,1
2022052906,1
2022052907,9
2022052908,9
2022052909,9
2022052910,9
2022052911,9
2022052912,3
2022052913,9
2022052914,9
2022052915,9
2022052916,9
2022052917,9
2022052918,9
2022052919,9
2022052920,9
2022052921,9
2022052922,1
2022052923,1
2022053000,1
2022053001,1
2022053002,1
2022053003,1
2022053004,1
2022053005,9
2022053006,9
2022053007,9
2022053008,9
2022053009,1
2022053010,1
2022053011,1
2022053012,9
2022053013,9
2022053014,9
2022053015,9
2022053016,9
2022053017,9
2022053018,9
2022053019,9
2022053020,9
2022053021,9
2022053022,9
2022053023,1
2022053100,1
2022053101,1
2022053102,1
2022053103,1
2022053104,1
2022053105,9
2022053106,9
2022053107,9
2022053108,9
2022053109,9
2022053110,9
2022053111,9
2022053112,9
2022053113,9
2022053114,9
2022053115,9
2022053116,9
2022053117,9
2022053118,9
2022053119,9
2022053120,9
2022053121,9
2022053122,9
2022053123,1
2022060100,1
2022060101,1
2022060102,1
2022060103,1
2022060104,1
2022060105,9
2022060106,9
2022060107,9
2022060108,9
2022060109,9
2022060110,9
2022060111,9
2022060112,9
2022060113,9
2022060114,9
2022060115,9
2022060116,9
2022060117,9
2022060118,9
2022060119,9
2022060120,9
2022060121,9
2022060122,9
2022060123,1
2022060200,1
2022060201,1
2022060202,1
2022060203,1
2022060204,1
2022060205,9
2022060206,9
2022060207,9
2022060208,9
2022060209,9
2022060210,9
2022060211,3
2022060212,3
2022060213,3
2022060214,3
2022060215,3
2022060216,9
2022060217,9
2022060218,9
2022060219,9
2022060220,9
2022060221,9
2022060222,9
2022060223,1
2022060300,1
2022060301,1
2022060302,1
2022060303,1
2022060304,1
2022060305,1
2022060306,9
2022060307,9
2022060308,9
2022060309,9
2022060310,9
2022060311,9
2022060312,9
2022060313,9
2022060314,9
2022060315,9
2022060316,9
2022060317,9
2022060318,9
2022060319,9
2022060320,9
2022060321,9
2022060322,4
2022060323,1
2022060400,1
2022060401,1
2022060402,1
2022060403,1
2022060404,1
2022060405,1
2022060406,1
2022060407,9
2022060408,9
2022060409,9
2022060410,9
2022060411,9
2022060412,9
2022060413,9
2022060414,9
2022060415,9
2022060416,9
2022060417,9
2022060418,9
2022060419,9
2022060420,9
2022060421,9
2022060422,1
2022060423,1
2022060500,1
2022060501,1
2022060502,1
2022060503,1
2022060504,1
2022060505,1
2022060506,1
2022060507,1
2022060508,9
2022060509,9
2022060510,9
2022060511,9
2022060512,9
2022060513,9
2022060514,9
2022060515,9
2022060516,9
2022060517,9
2022060518,9
2022060519,9
2022060520,9
2022060521,9
2022060522,1
2022060523,1
2022060600,1
2022060601,1
2022060602,1
2022060603,1
2022060604,1
2022060605,9
2022060606,9
2022060607,2
2022060608,2
2022060609,2
2022060610,2
2022060611,2
2022060612,2
2022060613,2
2022060614,2
2022060615,9
2022060616,9
2022060617,9
2022060618,9
2022060619,9
2022060620,9
2022060621,9
2022060622,9
2022060623,1
2022060700,1
2022060701,1
2022060702,1
2022060703,1
2022060704,1
2022060705,9
2022060706,9
2022060707,9
2022060708,9
2022060709,9
2022060710,9
2022060711,9
2022060712,9
2022060713,9
2022060714,9
2022060715,9
2022060716,9
2022060717,9
2022060718,9
2022060719,9
2022060720,9
2022060721,9
2022060722,1
2022060723,1
2022060800,1
2022060801,1
2022060802,1
2022060803,1
2022060804,1
2022060805,9
2022060806,9
2022060807,9
2022060808,9
2022060809,9
2022060810,9
2022060811,9
2022060812,9
2022060813,9
2022060814,9
2022060815,9
2022060816,9
2022060817,9
2022060818,9
2022060819,9
2022060820,9
2022060821,9
2022060822,1
2022060823,1
2022060900,1
2022060901,9
2022060902,9
2022060903,9
2022060904,9
2022060905,9
2022060906,9
2022060907,9
2022060908,9
2022060909,9
2022060910,9
2022060911,9
2022060912,9
2022060913,9
2022060914,9
2022060915,9
2022060916,9
2022060917,9
2022060918,9
2022060919,9
2022060920,9
2022060921,9
2022060922,1
2022060923,1
2022061000,1
2022061001,1
2022061002,1
2022061003,1
2022061004,1
2022061005,1
2022061006,9
2022061007,9
2022061008,9
2022061009,9
2022061010,9
2022061011,9
2022061012,9
2022061013,9
2022061014,9
2022061015,9
2022061016,9
2022061017,9
2022061018,9
2022061019,9
2022061020,9
2022061021,9
2022061022,1
2022061023,1
2022061100,1
2022061101,1
2022061102,1
2022061103,1
2022061104,1
2022061105,1
2022061106,1
2022061107,1
2022061108,1
2022061109,1
2022061110,9
2022061111,9
2022061112,3
2022061113,3
2022061114,3
2022061115,9
2022061116,9
2022061117,9
2022061118,1
2022061119,1
2022061120,1
2022061121,1
2022061122,1
2022061123,1
2022061200,1
2022061201,1
2022061202,1
2022061203,1
2022061204,1
2022061205,1
2022061206,1
2022061207,1
2022061208,9
2022061209,2
2022061210,2
2022061211,2
2022061212,2
2022061213,2
2022061214,2
2022061215,3
2022061216,1
2022061217,1
2022061218,9
2022061219,1
2022061220,1
2022061221,9
2022061222,1
2022061223,1
2022061300,1
2022061301,1
2022061302,1
2022061303,1
2022061304,1
2022061305,9
2022061306,9
2022061307,9
2022061308,9
2022061309,9
2022061310,3
2022061311,3
2022061312,3
2022061313,3
2022061314,3
2022061315,3
2022061316,3
2022061317,3
2022061318,3
2022061319,3
2022061320,3
2022061321,3
2022061322,3
2022061323,3
2022061400,3
2022061401,3
2022061402,3
2022061403,1
2022061404,1
2022061405,9
2022061406,9
2022061407,9
2022061408,9
2022061409,9
2022061410,9
2022061411,9
2022061412,9
2022061413,9
2022061414,9
2022061415,9
2022061416,9
2022061417,9
2022061418,9
2022061419,9
2022061420,9
2022061421,9
2022061422,9
2022061423,1
2022061500,1
2022061501,1
2022061502,1
2022061503,1
2022061504,1
2022061505,9
2022061506,9
2022061507,9
2022061508,9
2022061509,9
2022061510,9
2022061511,9
2022061512,9
2022061513,9
2022061514,9
2022061515,9
2022061516,9
2022061517,9
2022061518,9
2022061519,9
2022061520,9
2022061521,9
2022061522,9
2022061523,1
2022061600,1
2022061601,1
2022061602,1
2022061603,1
2022061604,1
2022061605,9
2022061606,9
2022061607,9
2022061608,9
2022061609,9
2022061610,9
